timestamp,cpu_percent,memory_percent
2025/08/16 02:54:44,35.0,8.1
2025/08/16 02:54:45,32.5,8.1
2025/08/16 02:54:46,35.7,8.1
2025/08/16 02:54:48,35.0,8.1
2025/08/16 02:54:49,33.3,8.1
2025/08/16 02:54:50,30.8,8.1
2025/08/16 02:54:51,38.1,8.1
2025/08/16 02:54:52,35.0,8.1
2025/08/16 02:54:53,35.0,8.1
2025/08/16 02:54:54,34.1,8.1
2025/08/16 02:54:55,35.7,8.1
2025/08/16 02:54:56,32.5,8.1
2025/08/16 02:54:57,36.6,8.1
2025/08/16 02:54:59,34.1,8.1
2025/08/16 02:55:00,36.6,8.1
2025/08/16 02:55:01,34.1,8.1
2025/08/16 02:55:02,57.5,8.1
2025/08/16 02:55:03,36.6,8.2
2025/08/16 02:55:04,34.1,8.2
2025/08/16 02:55:05,35.0,8.2
2025/08/16 02:55:06,32.4,8.2
2025/08/16 02:55:07,35.0,8.2
2025/08/16 02:55:08,31.6,8.2
2025/08/16 02:55:10,36.6,8.2
2025/08/16 02:55:11,33.3,8.2
2025/08/16 02:55:12,33.3,8.2
2025/08/16 02:55:13,34.1,8.2
2025/08/16 02:55:14,35.7,8.2
2025/08/16 02:55:15,26.8,8.2
2025/08/16 02:55:16,25.0,8.2
2025/08/16 02:55:17,12.2,8.2
