2025/08/16 02:59:07.931, 35.67 W, 43, 10 %, 0 %
2025/08/16 02:59:08.935, 35.92 W, 42, 5 %, 0 %
2025/08/16 02:59:09.938, 35.42 W, 43, 9 %, 0 %
2025/08/16 02:59:10.941, 35.92 W, 43, 10 %, 0 %
2025/08/16 02:59:11.945, 35.65 W, 43, 10 %, 0 %
2025/08/16 02:59:12.949, 35.92 W, 43, 10 %, 0 %
2025/08/16 02:59:13.952, 35.15 W, 42, 3 %, 0 %
2025/08/16 02:59:14.958, 35.65 W, 43, 10 %, 0 %
2025/08/16 02:59:15.963, 35.65 W, 42, 10 %, 0 %
2025/08/16 02:59:16.967, 35.90 W, 42, 10 %, 0 %
2025/08/16 02:59:17.971, 35.90 W, 43, 10 %, 0 %
2025/08/16 02:59:18.975, 35.40 W, 42, 5 %, 0 %
2025/08/16 02:59:19.979, 35.92 W, 43, 10 %, 0 %
2025/08/16 02:59:20.983, 35.65 W, 43, 10 %, 0 %
2025/08/16 02:59:21.988, 35.65 W, 42, 10 %, 0 %
2025/08/16 02:59:22.992, 35.67 W, 42, 7 %, 0 %
2025/08/16 02:59:23.996, 35.42 W, 43, 7 %, 0 %
2025/08/16 02:59:25.000, 35.92 W, 42, 10 %, 0 %
2025/08/16 02:59:26.004, 35.65 W, 42, 10 %, 0 %
2025/08/16 02:59:27.009, 35.65 W, 43, 10 %, 0 %
2025/08/16 02:59:28.014, 35.65 W, 42, 6 %, 0 %
2025/08/16 02:59:29.018, 35.40 W, 43, 8 %, 0 %
2025/08/16 02:59:30.022, 35.65 W, 42, 10 %, 0 %
2025/08/16 02:59:31.028, 35.67 W, 42, 10 %, 0 %
2025/08/16 02:59:32.031, 35.92 W, 42, 10 %, 0 %
2025/08/16 02:59:33.035, 35.67 W, 42, 3 %, 0 %
2025/08/16 02:59:34.039, 35.67 W, 42, 10 %, 0 %
2025/08/16 02:59:35.042, 35.67 W, 42, 10 %, 0 %
2025/08/16 02:59:36.046, 35.65 W, 43, 10 %, 0 %
2025/08/16 02:59:37.051, 35.67 W, 42, 10 %, 0 %
2025/08/16 02:59:38.058, 35.67 W, 42, 3 %, 0 %
2025/08/16 02:59:39.063, 35.67 W, 43, 10 %, 0 %
2025/08/16 02:59:40.066, 35.90 W, 43, 10 %, 0 %
2025/08/16 02:59:41.069, 35.90 W, 42, 9 %, 0 %
2025/08/16 02:59:42.076, 35.90 W, 42, 10 %, 0 %
2025/08/16 02:59:43.080, 35.42 W, 42, 4 %, 0 %
2025/08/16 02:59:44.084, 35.92 W, 42, 9 %, 0 %
2025/08/16 02:59:45.088, 35.90 W, 42, 10 %, 0 %
2025/08/16 02:59:46.092, 35.67 W, 42, 10 %, 0 %
2025/08/16 02:59:47.095, 35.65 W, 43, 4 %, 0 %
2025/08/16 02:59:48.099, 34.91 W, 42, 10 %, 0 %
2025/08/16 02:59:49.102, 35.65 W, 42, 10 %, 0 %
2025/08/16 02:59:50.106, 35.67 W, 43, 10 %, 0 %
2025/08/16 02:59:51.110, 35.90 W, 43, 9 %, 0 %
2025/08/16 02:59:52.114, 35.42 W, 42, 3 %, 0 %
2025/08/16 02:59:53.118, 35.90 W, 43, 10 %, 0 %
2025/08/16 02:59:54.122, 35.65 W, 42, 10 %, 0 %
2025/08/16 02:59:55.126, 35.65 W, 43, 10 %, 0 %
2025/08/16 02:59:56.131, 35.92 W, 42, 10 %, 0 %
2025/08/16 02:59:57.135, 35.67 W, 42, 3 %, 0 %
2025/08/16 02:59:58.141, 35.42 W, 42, 11 %, 0 %
2025/08/16 02:59:59.145, 35.92 W, 42, 10 %, 0 %
2025/08/16 03:00:00.149, 35.92 W, 42, 10 %, 0 %
2025/08/16 03:00:01.153, 34.93 W, 42, 0 %, 0 %
2025/08/16 03:00:02.158, 35.17 W, 42, 2 %, 0 %
